Year,Month,Week,Disease,Cases,URL,Country
2022,,7,pertussis,15,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
2022,,6,pertussis,5,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
2022,,5,pertussis,18,https://assets.publishing.service.gov.uk/media/62331dabd3bf7f04728de009/NOIDS-weekly-report-week10-2022.pdf,UK
2022,,4,pertussis,9,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2022,,3,pertussis,7,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2022,,2,pertussis,8,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2022,,1,pertussis,10,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2021,,52,pertussis,9,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2021,,51,pertussis,13,https://assets.publishing.service.gov.uk/media/61fa4fb9e90e07689f885d47/NOIDS-weekly-report-week4-2022__1_.pdf,UK
2021,,50,pertussis,17,https://assets.publishing.service.gov.uk/media/61c1e1eb8fa8f54c1509d210/NOIDS-weekly-report-week50-2021.pdf,UK
2021,,49,pertussis,12,https://assets.publishing.service.gov.uk/media/61c1e1eb8fa8f54c1509d210/NOIDS-weekly-report-week50-2021.pdf,UK
2021,,48,pertussis,17,https://assets.publishing.service.gov.uk/media/61c1e1eb8fa8f54c1509d210/NOIDS-weekly-report-week50-2021.pdf,UK
2021,,47,pertussis,24,https://assets.publishing.service.gov.uk/media/61c1e1eb8fa8f54c1509d210/NOIDS-weekly-report-week50-2021.pdf,UK
2021,,46,pertussis,14,https://assets.publishing.service.gov.uk/media/61c1e1eb8fa8f54c1509d210/NOIDS-weekly-report-week50-2021.pdf,UK
2021,,45,pertussis,13,https://assets.publishing.service.gov.uk/media/61c1e1eb8fa8f54c1509d210/NOIDS-weekly-report-week50-2021.pdf,UK
2021,,44,pertussis,13,https://assets.publishing.service.gov.uk/media/618ba06ad3bf7f0551f2d0eb/NOIDS-weekly-report-week44-2021.pdf,UK
2021,,43,pertussis,19,https://assets.publishing.service.gov.uk/media/618ba06ad3bf7f0551f2d0eb/NOIDS-weekly-report-week44-2021.pdf,UK
2021,,42,pertussis,11,https://assets.publishing.service.gov.uk/media/618ba06ad3bf7f0551f2d0eb/NOIDS-weekly-report-week44-2021.pdf,UK
2021,,41,pertussis,14,https://assets.publishing.service.gov.uk/media/618ba06ad3bf7f0551f2d0eb/NOIDS-weekly-report-week44-2021.pdf,UK
2021,,40,pertussis,10,https://assets.publishing.service.gov.uk/media/618ba06ad3bf7f0551f2d0eb/NOIDS-weekly-report-week44-2021.pdf,UK
2021,,39,pertussis,12,https://assets.publishing.service.gov.uk/media/618ba06ad3bf7f0551f2d0eb/NOIDS-weekly-report-week44-2021.pdf,UK
2021,,38,pertussis,6,https://assets.publishing.service.gov.uk/media/615431628fa8f56115af54d6/NOIDS-weekly-report-week38-2021.pdf,UK
2021,,37,pertussis,6,https://assets.publishing.service.gov.uk/media/615431628fa8f56115af54d6/NOIDS-weekly-report-week38-2021.pdf,UK
2021,,36,pertussis,7,https://assets.publishing.service.gov.uk/media/615431628fa8f56115af54d6/NOIDS-weekly-report-week38-2021.pdf,UK
2021,,35,pertussis,3,https://assets.publishing.service.gov.uk/media/615431628fa8f56115af54d6/NOIDS-weekly-report-week38-2021.pdf,UK
2021,,34,pertussis,4,https://assets.publishing.service.gov.uk/media/615431628fa8f56115af54d6/NOIDS-weekly-report-week38-2021.pdf,UK
2021,,33,pertussis,5,https://assets.publishing.service.gov.uk/media/615431628fa8f56115af54d6/NOIDS-weekly-report-week38-2021.pdf,UK
2021,,32,pertussis,5,https://assets.publishing.service.gov.uk/media/611b7e6a8fa8f53dd0d600c6/NOIDS-weekly-report-week32-2021.pdf,UK
2021,,31,pertussis,4,https://assets.publishing.service.gov.uk/media/611b7e6a8fa8f53dd0d600c6/NOIDS-weekly-report-week32-2021.pdf,UK
2021,,30,pertussis,6,https://assets.publishing.service.gov.uk/media/611b7e6a8fa8f53dd0d600c6/NOIDS-weekly-report-week32-2021.pdf,UK
2021,,29,pertussis,5,https://assets.publishing.service.gov.uk/media/611b7e6a8fa8f53dd0d600c6/NOIDS-weekly-report-week32-2021.pdf,UK
2021,,28,pertussis,10,https://assets.publishing.service.gov.uk/media/611b7e6a8fa8f53dd0d600c6/NOIDS-weekly-report-week32-2021.pdf,UK
2021,,27,pertussis,12,https://assets.publishing.service.gov.uk/media/611b7e6a8fa8f53dd0d600c6/NOIDS-weekly-report-week32-2021.pdf,UK
2021,,26,pertussis,14,https://assets.publishing.service.gov.uk/media/60e47f2bd3bf7f56824cc4c3/NOIDS-weekly-report-week26-2021.pdf,UK
2021,,25,pertussis,25,https://assets.publishing.service.gov.uk/media/60e47f2bd3bf7f56824cc4c3/NOIDS-weekly-report-week26-2021.pdf,UK
2021,,24,pertussis,21,https://assets.publishing.service.gov.uk/media/60e47f2bd3bf7f56824cc4c3/NOIDS-weekly-report-week26-2021.pdf,UK
2021,,23,pertussis,19,https://assets.publishing.service.gov.uk/media/60e47f2bd3bf7f56824cc4c3/NOIDS-weekly-report-week26-2021.pdf,UK
2021,,22,pertussis,13,https://assets.publishing.service.gov.uk/media/60e47f2bd3bf7f56824cc4c3/NOIDS-weekly-report-week26-2021.pdf,UK
2021,,21,pertussis,14,https://assets.publishing.service.gov.uk/media/60e47f2bd3bf7f56824cc4c3/NOIDS-weekly-report-week26-2021.pdf,UK
2021,,20,pertussis,16,https://assets.publishing.service.gov.uk/media/60acfd5fe90e071b566c1fce/NOIDS-weekly-report-week20-2021.pdf,UK
2021,,19,pertussis,10,https://assets.publishing.service.gov.uk/media/60acfd5fe90e071b566c1fce/NOIDS-weekly-report-week20-2021.pdf,UK
2021,,18,pertussis,10,https://assets.publishing.service.gov.uk/media/60acfd5fe90e071b566c1fce/NOIDS-weekly-report-week20-2021.pdf,UK
2021,,17,pertussis,11,https://assets.publishing.service.gov.uk/media/60acfd5fe90e071b566c1fce/NOIDS-weekly-report-week20-2021.pdf,UK
2021,,16,pertussis,8,https://assets.publishing.service.gov.uk/media/60acfd5fe90e071b566c1fce/NOIDS-weekly-report-week20-2021.pdf,UK
2021,,15,pertussis,8,https://assets.publishing.service.gov.uk/media/60acfd5fe90e071b566c1fce/NOIDS-weekly-report-week20-2021.pdf,UK
2021,,14,pertussis,12,https://assets.publishing.service.gov.uk/media/607556988fa8f573558cd4ed/NOIDS-weekly-report-week14-2021.pdf,UK
2021,,13,pertussis,5,https://assets.publishing.service.gov.uk/media/607556988fa8f573558cd4ed/NOIDS-weekly-report-week14-2021.pdf,UK
2021,,12,pertussis,9,https://assets.publishing.service.gov.uk/media/607556988fa8f573558cd4ed/NOIDS-weekly-report-week14-2021.pdf,UK
2021,,11,pertussis,7,https://assets.publishing.service.gov.uk/media/607556988fa8f573558cd4ed/NOIDS-weekly-report-week14-2021.pdf,UK
2021,,10,pertussis,4,https://assets.publishing.service.gov.uk/media/607556988fa8f573558cd4ed/NOIDS-weekly-report-week14-2021.pdf,UK
2021,,9,pertussis,3,https://assets.publishing.service.gov.uk/media/607556988fa8f573558cd4ed/NOIDS-weekly-report-week14-2021.pdf,UK
2021,,8,pertussis,2,https://assets.publishing.service.gov.uk/media/6040aa29d3bf7f0217c3553d/NOIDS-weekly-report-week8-2021.pdf,UK
2021,,7,pertussis,6,https://assets.publishing.service.gov.uk/media/6040aa29d3bf7f0217c3553d/NOIDS-weekly-report-week8-2021.pdf,UK
2021,,6,pertussis,2,https://assets.publishing.service.gov.uk/media/6040aa29d3bf7f0217c3553d/NOIDS-weekly-report-week8-2021.pdf,UK
2021,,5,pertussis,1,https://assets.publishing.service.gov.uk/media/6040aa29d3bf7f0217c3553d/NOIDS-weekly-report-week8-2021.pdf,UK
2021,,4,pertussis,5,https://assets.publishing.service.gov.uk/media/6040aa29d3bf7f0217c3553d/NOIDS-weekly-report-week8-2021.pdf,UK
2021,,3,pertussis,1,https://assets.publishing.service.gov.uk/media/6040aa29d3bf7f0217c3553d/NOIDS-weekly-report-week8-2021.pdf,UK
2021,,2,pertussis,2,https://assets.publishing.service.gov.uk/media/6006b5a5e90e0763a0c45e90/NOIDS-weekly-report-week2-2021.pdf,UK
2021,,1,pertussis,3,https://assets.publishing.service.gov.uk/media/6006b5a5e90e0763a0c45e90/NOIDS-weekly-report-week2-2021.pdf,UK
2020,,53,pertussis,3,https://assets.publishing.service.gov.uk/media/6006b5a5e90e0763a0c45e90/NOIDS-weekly-report-week2-2021.pdf,UK
2020,,52,pertussis,1,https://assets.publishing.service.gov.uk/media/6006b5a5e90e0763a0c45e90/NOIDS-weekly-report-week2-2021.pdf,UK
2020,,51,pertussis,6,https://assets.publishing.service.gov.uk/media/6006b5a5e90e0763a0c45e90/NOIDS-weekly-report-week2-2021.pdf,UK
2020,,50,pertussis,12,https://assets.publishing.service.gov.uk/media/6006b5a5e90e0763a0c45e90/NOIDS-weekly-report-week2-2021.pdf,UK
2020,,49,pertussis,1,https://assets.publishing.service.gov.uk/media/5fd0ab08d3bf7f5d0bb8bb22/NOIDS-weekly-report-week49-2020.pdf,UK
2020,,48,pertussis,5,https://assets.publishing.service.gov.uk/media/5fd0ab08d3bf7f5d0bb8bb22/NOIDS-weekly-report-week49-2020.pdf,UK
2020,,47,pertussis,1,https://assets.publishing.service.gov.uk/media/5fd0ab08d3bf7f5d0bb8bb22/NOIDS-weekly-report-week49-2020.pdf,UK
2020,,46,pertussis,2,https://assets.publishing.service.gov.uk/media/5fd0ab08d3bf7f5d0bb8bb22/NOIDS-weekly-report-week49-2020.pdf,UK
2020,,45,pertussis,8,https://assets.publishing.service.gov.uk/media/5fd0ab08d3bf7f5d0bb8bb22/NOIDS-weekly-report-week49-2020.pdf,UK
2020,,44,pertussis,4,https://assets.publishing.service.gov.uk/media/5fd0ab08d3bf7f5d0bb8bb22/NOIDS-weekly-report-week49-2020.pdf,UK
2020,,43,pertussis,3,https://assets.publishing.service.gov.uk/media/5f9854758fa8f579129bcbe4/NOIDS-weekly-report-week43-2020.pdf,UK
2020,,42,pertussis,3,https://assets.publishing.service.gov.uk/media/5f9854758fa8f579129bcbe4/NOIDS-weekly-report-week43-2020.pdf,UK
2020,,41,pertussis,6,https://assets.publishing.service.gov.uk/media/5f9854758fa8f579129bcbe4/NOIDS-weekly-report-week43-2020.pdf,UK
2020,,40,pertussis,2,https://assets.publishing.service.gov.uk/media/5f9854758fa8f579129bcbe4/NOIDS-weekly-report-week43-2020.pdf,UK
2020,,39,pertussis,3,https://assets.publishing.service.gov.uk/media/5f9854758fa8f579129bcbe4/NOIDS-weekly-report-week43-2020.pdf,UK
2020,,38,pertussis,7,https://assets.publishing.service.gov.uk/media/5f9854758fa8f579129bcbe4/NOIDS-weekly-report-week43-2020.pdf,UK
2020,,37,pertussis,0,https://assets.publishing.service.gov.uk/media/5f60cd0d8fa8f51064e88a42/NOIDS-weekly-report-week37-2020.pdf,UK
2020,,36,pertussis,1,https://assets.publishing.service.gov.uk/media/5f60cd0d8fa8f51064e88a42/NOIDS-weekly-report-week37-2020.pdf,UK
2020,,35,pertussis,5,https://assets.publishing.service.gov.uk/media/5f60cd0d8fa8f51064e88a42/NOIDS-weekly-report-week37-2020.pdf,UK
2020,,34,pertussis,0,https://assets.publishing.service.gov.uk/media/5f60cd0d8fa8f51064e88a42/NOIDS-weekly-report-week37-2020.pdf,UK
2020,,33,pertussis,4,https://assets.publishing.service.gov.uk/media/5f60cd0d8fa8f51064e88a42/NOIDS-weekly-report-week37-2020.pdf,UK
2020,,32,pertussis,3,https://assets.publishing.service.gov.uk/media/5f60cd0d8fa8f51064e88a42/NOIDS-weekly-report-week37-2020.pdf,UK
2020,,31,pertussis,0,https://assets.publishing.service.gov.uk/media/5f2a6a5ed3bf7f1b1ea28d4f/NOIDS-weekly-report-week31-2020.pdf,UK
2020,,30,pertussis,5,https://assets.publishing.service.gov.uk/media/5f2a6a5ed3bf7f1b1ea28d4f/NOIDS-weekly-report-week31-2020.pdf,UK
2020,,29,pertussis,5,https://assets.publishing.service.gov.uk/media/5f2a6a5ed3bf7f1b1ea28d4f/NOIDS-weekly-report-week31-2020.pdf,UK
2020,,28,pertussis,5,https://assets.publishing.service.gov.uk/media/5f2a6a5ed3bf7f1b1ea28d4f/NOIDS-weekly-report-week31-2020.pdf,UK
2020,,27,pertussis,4,https://assets.publishing.service.gov.uk/media/5f2a6a5ed3bf7f1b1ea28d4f/NOIDS-weekly-report-week31-2020.pdf,UK
2020,,26,pertussis,2,https://assets.publishing.service.gov.uk/media/5f2a6a5ed3bf7f1b1ea28d4f/NOIDS-weekly-report-week31-2020.pdf,UK
2020,,25,pertussis,8,https://assets.publishing.service.gov.uk/media/5ef1fe7d86650c129a80b451/NOIDS-weekly-report-week25-2020.pdf,UK
2020,,24,pertussis,4,https://assets.publishing.service.gov.uk/media/5ef1fe7d86650c129a80b451/NOIDS-weekly-report-week25-2020.pdf,UK
2020,,23,pertussis,12,https://assets.publishing.service.gov.uk/media/5ef1fe7d86650c129a80b451/NOIDS-weekly-report-week25-2020.pdf,UK
2020,,22,pertussis,9,https://assets.publishing.service.gov.uk/media/5ef1fe7d86650c129a80b451/NOIDS-weekly-report-week25-2020.pdf,UK
2020,,21,pertussis,19,https://assets.publishing.service.gov.uk/media/5ef1fe7d86650c129a80b451/NOIDS-weekly-report-week25-2020.pdf,UK
2020,,20,pertussis,10,https://assets.publishing.service.gov.uk/media/5ef1fe7d86650c129a80b451/NOIDS-weekly-report-week25-2020.pdf,UK
2020,,19,pertussis,7,https://assets.publishing.service.gov.uk/media/5ebd60cad3bf7f5d37fa0d8a/NOIDS-weekly-report-week19-2020.pdf,UK
2020,,18,pertussis,32,https://assets.publishing.service.gov.uk/media/5ebd60cad3bf7f5d37fa0d8a/NOIDS-weekly-report-week19-2020.pdf,UK
2020,,17,pertussis,19,https://assets.publishing.service.gov.uk/media/5ebd60cad3bf7f5d37fa0d8a/NOIDS-weekly-report-week19-2020.pdf,UK
2020,,16,pertussis,21,https://assets.publishing.service.gov.uk/media/5ebd60cad3bf7f5d37fa0d8a/NOIDS-weekly-report-week19-2020.pdf,UK
2020,,15,pertussis,26,https://assets.publishing.service.gov.uk/media/5ebd60cad3bf7f5d37fa0d8a/NOIDS-weekly-report-week19-2020.pdf,UK
2020,,14,pertussis,38,https://assets.publishing.service.gov.uk/media/5ebd60cad3bf7f5d37fa0d8a/NOIDS-weekly-report-week19-2020.pdf,UK
2020,,13,pertussis,31,https://assets.publishing.service.gov.uk/media/5e83400e86650c743f1a944d/NOIDS-weekly-report-week13-2020.pdf,UK
2020,,12,pertussis,57,https://assets.publishing.service.gov.uk/media/5e83400e86650c743f1a944d/NOIDS-weekly-report-week13-2020.pdf,UK
2020,,11,pertussis,84,https://assets.publishing.service.gov.uk/media/5e83400e86650c743f1a944d/NOIDS-weekly-report-week13-2020.pdf,UK
2020,,10,pertussis,91,https://assets.publishing.service.gov.uk/media/5e83400e86650c743f1a944d/NOIDS-weekly-report-week13-2020.pdf,UK
2020,,9,pertussis,86,https://assets.publishing.service.gov.uk/media/5e83400e86650c743f1a944d/NOIDS-weekly-report-week13-2020.pdf,UK
2020,,8,pertussis,103,https://assets.publishing.service.gov.uk/media/5e83400e86650c743f1a944d/NOIDS-weekly-report-week13-2020.pdf,UK
2020,,7,pertussis,121,https://assets.publishing.service.gov.uk/media/5e4bef4cd3bf7f393e618242/NOIDS-weekly-report-week7-2020.pdf,UK
2020,,6,pertussis,90,https://assets.publishing.service.gov.uk/media/5e4bef4cd3bf7f393e618242/NOIDS-weekly-report-week7-2020.pdf,UK
2020,,5,pertussis,86,https://assets.publishing.service.gov.uk/media/5e4bef4cd3bf7f393e618242/NOIDS-weekly-report-week7-2020.pdf,UK
2020,,4,pertussis,98,https://assets.publishing.service.gov.uk/media/5e4bef4cd3bf7f393e618242/NOIDS-weekly-report-week7-2020.pdf,UK
2020,,3,pertussis,85,https://assets.publishing.service.gov.uk/media/5e4bef4cd3bf7f393e618242/NOIDS-weekly-report-week7-2020.pdf,UK
2020,,2,pertussis,72,https://assets.publishing.service.gov.uk/media/5e4bef4cd3bf7f393e618242/NOIDS-weekly-report-week7-2020.pdf,UK
2020,,1,pertussis,85,https://assets.publishing.service.gov.uk/media/5e14949fed915d3b0b00c79e/NOIDS-weekly-report-week1-2020.pdf,UK
2019,,52,pertussis,42,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019,,51,pertussis,108,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019,,50,pertussis,86,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019,,49,pertussis,121,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019,,48,pertussis,118,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019,,47,pertussis,111,https://assets.publishing.service.gov.uk/media/5e0dc3b7e5274a0f9f40e42e/NOIDS-weekly-report-week52-2019.pdf,UK
2019,,46,pertussis,83,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019,,45,pertussis,94,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019,,44,pertussis,96,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019,,43,pertussis,96,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019,,42,pertussis,104,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019,,41,pertussis,113,https://assets.publishing.service.gov.uk/media/5dd4147d40f0b606ec1e5b6c/NOIDS-weekly-report-week46-2019.pdf,UK
2019,,40,pertussis,95,https://assets.publishing.service.gov.uk/media/5d9c92b9e5274a595bf5daa8/NOIDS-weekly-report-week40-2019.pdf,UK
2019,,39,pertussis,118,https://assets.publishing.service.gov.uk/media/5d9c92b9e5274a595bf5daa8/NOIDS-weekly-report-week40-2019.pdf,UK
2019,,38,pertussis,91,https://assets.publishing.service.gov.uk/media/5d9c92b9e5274a595bf5daa8/NOIDS-weekly-report-week40-2019.pdf,UK
2019,,37,pertussis,82,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,36,pertussis,69,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,35,pertussis,57,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,34,pertussis,88,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,33,pertussis,88,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,32,pertussis,81,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,31,pertussis,71,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,30,pertussis,76,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,29,pertussis,63,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,28,pertussis,75,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,27,pertussis,79,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,26,pertussis,66,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,25,pertussis,65,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,24,pertussis,59,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,23,pertussis,71,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,22,pertussis,61,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,21,pertussis,94,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,20,pertussis,85,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,19,pertussis,64,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,18,pertussis,81,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,17,pertussis,66,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,16,pertussis,56,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,15,pertussis,69,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,14,pertussis,87,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,13,pertussis,68,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,12,pertussis,62,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,11,pertussis,71,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,10,pertussis,65,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,9,pertussis,70,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,8,pertussis,33,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,7,pertussis,52,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,6,pertussis,56,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,5,pertussis,56,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,4,pertussis,70,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,3,pertussis,41,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,2,pertussis,42,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2019,,1,pertussis,57,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,52,pertussis,28,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,51,pertussis,49,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,50,pertussis,39,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,49,pertussis,56,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,48,pertussis,55,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,47,pertussis,78,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,46,pertussis,56,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,45,pertussis,61,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,44,pertussis,47,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,43,pertussis,60,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,42,pertussis,63,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,41,pertussis,59,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,40,pertussis,60,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,39,pertussis,48,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/835727/WeeklyTablesRevised39.xls,UK
2018,,38,pertussis,61,https://assets.publishing.service.gov.uk/media/5baa428ce5274a58047f86b2/NOIDS-weekly-report-week38-2018.pdf,UK
2018,,37,pertussis,45,https://assets.publishing.service.gov.uk/media/5baa428ce5274a58047f86b2/NOIDS-weekly-report-week38-2018.pdf,UK
2018,,36,pertussis,31,https://assets.publishing.service.gov.uk/media/5baa428ce5274a58047f86b2/NOIDS-weekly-report-week38-2018.pdf,UK
2018,,35,pertussis,41,https://assets.publishing.service.gov.uk/media/5baa428ce5274a58047f86b2/NOIDS-weekly-report-week38-2018.pdf,UK
2018,,34,pertussis,61,https://assets.publishing.service.gov.uk/media/5baa428ce5274a58047f86b2/NOIDS-weekly-report-week38-2018.pdf,UK
2018,,33,pertussis,37,https://assets.publishing.service.gov.uk/media/5baa428ce5274a58047f86b2/NOIDS-weekly-report-week38-2018.pdf,UK
2018,,32,pertussis,51,https://assets.publishing.service.gov.uk/media/5b741701e5274a1d10097a52/NOIDS-weekly-report-week32-2018.pdf,UK
2018,,31,pertussis,42,https://assets.publishing.service.gov.uk/media/5b741701e5274a1d10097a52/NOIDS-weekly-report-week32-2018.pdf,UK
2018,,30,pertussis,48,https://assets.publishing.service.gov.uk/media/5b741701e5274a1d10097a52/NOIDS-weekly-report-week32-2018.pdf,UK
